Filename,Mean Brightness,Std Brightness,Max Brightness,Min Brightness,Hue Hist Feature 1,Hue Hist Feature 2,Hue Std,Contrast,Mean Saturation,Std Saturation,Max Saturation,Min Saturation,SIFT Features,Texture Contrast,Texture Dissimilarity,Texture Homogeneity,Texture Energy,Texture Correlation,Texture ASM,Excess Green Index,Excess Red Index,CIVE,ExG-ExR Ratio,CIVE Ratio,0%,25%,50%,75%,best_network
frame_484.jpg,156.542,24.099,254.0,29.0,19,343.0,19.544,0.109,79.737,29.089,255.0,0.0,1558,0.3643552776418786,0.3095454684442269,0.8506074081649523,0.3932011070837095,0.9125268154826002,0.1546071106118547,68,50.99999999999997,-5.539550000000013,0.8200607299804688,0.7397041320800781,0.6100824,0.5452235,0.6046231,0.43128222,0%
frame_485.jpg,166.674,19.446,252.0,73.0,19,107.0,14.662,0.082,71.702,20.054,255.0,0.0,1025,0.3141741071428571,0.2673908390410958,0.870255353093774,0.4315271145760641,0.8931012496625529,0.1862156506143435,55,52.39999999999998,-0.4855500000000035,0.8805618286132812,0.8427734375,0.58357334,0.54287183,0.5329005,0.34007105,0%
frame_486.jpg,167.908,18.537,251.0,83.0,13,401.0,13.815,0.077,65.796,19.153,255.0,0.0,889,0.2685030883072405,0.2422601210861054,0.8813102556423673,0.43738908388413,0.899678448340468,0.1913092107009985,30,68.19999999999999,9.735450000000007,0.8935890197753906,0.8398284912109375,0.5959517,0.5876761,0.5421429,0.3760298,0%
frame_487.jpg,169.749,18.829,251.0,67.0,14,360.0,13.306,0.074,64.813,19.18,255.0,0.0,934,0.2742477984344422,0.2473856409001955,0.878925817793173,0.4316746670265577,0.8996617461752641,0.1863430181524894,51,44.39999999999998,0.7404499999999885,0.8879814147949219,0.8371086120605469,0.64024556,0.61203,0.573887,0.4521164,0%
frame_488.jpg,160.931,21.813,251.0,65.0,17,178.0,18.104,0.101,74.256,23.383,255.0,0.0,1097,0.2991988747553812,0.2652886497064577,0.8706811332623531,0.41191975219276,0.9160149659474464,0.1696778822465448,62,49.39999999999998,-3.2965500000000034,0.8691215515136719,0.8031501770019531,0.69863266,0.6630772,0.6424493,0.4885355,0%
frame_489.jpg,162.302,22.395,252.0,59.0,20,263.0,18.647,0.104,74.074,23.671,255.0,0.0,1121,0.3002002813111542,0.26730675146771,0.8695626716851504,0.4065553767924194,0.919238798829338,0.1652872743988261,66,45.39999999999998,-4.993550000000006,0.8690299987792969,0.8005943298339844,0.69771355,0.66726273,0.64096785,0.4935181,0%
frame_490.jpg,161.781,20.855,250.0,60.0,16,146.0,14.597,0.082,71.959,21.778,255.0,0.0,1106,0.3061284552348334,0.2702995046477494,0.8683550222825293,0.4012135314438441,0.9118257800154328,0.1609722978136405,64,50.80000000000001,-4.031550000000003,0.8929672241210938,0.8357391357421875,0.56000656,0.5710702,0.5206051,0.3752018,25%
frame_491.jpg,161.225,22.193,250.0,54.0,20,51.0,15.493,0.087,74.148,22.995,255.0,0.0,1175,0.3130121697651662,0.2759066169275929,0.8657267970350286,0.3937260339401646,0.9184440787095164,0.1550201898022516,77,39.79999999999998,-9.45955,0.8718338012695312,0.8157958984375,0.55951506,0.55308753,0.51217675,0.37142086,0%
frame_492.jpg,160.752,22.932,252.0,53.0,17,420.0,16.349,0.091,77.069,24.379,255.0,0.0,1356,0.349529109589041,0.300383745107632,0.854606904981487,0.3778631587112116,0.9155359724279292,0.1427805667112143,67,55.599999999999966,-4.992550000000016,0.8265380859375,0.7804908752441406,0.55337113,0.51812327,0.5144081,0.37072247,0%
frame_493.jpg,162.931,22.825,250.0,50.0,19,126.0,15.805,0.088,73.891,23.431,255.0,0.0,1612,0.3575288955479452,0.3106538955479452,0.8491806281471864,0.3768630535847969,0.9132413536893318,0.1420257611572575,65,54.80000000000001,-4.252550000000007,0.8500404357910156,0.7980461120605469,0.59534293,0.5634644,0.5388452,0.3759253,0%
frame_494.jpg,167.337,25.972,253.0,59.0,20,397.0,17.742,0.099,73.711,26.313,255.0,0.0,2134,0.4402213796477494,0.3513331702544033,0.8313816605914885,0.3501765606196289,0.9146145802630902,0.1226236236073926,37,64.79999999999998,6.951449999999994,0.7591056823730469,0.7243919372558594,0.5132331,0.5088736,0.5163752,0.36959812,50%
frame_495.jpg,166.749,27.146,254.0,37.0,18,277.0,19.467,0.109,73.481,26.048,255.0,0.0,2449,0.4986622431506848,0.3776372920743641,0.8203909982313022,0.3231487596544323,0.9122072741709212,0.104425120866198,61,61.39999999999998,-2.454550000000019,0.7809715270996094,0.7428245544433594,0.5793375,0.54533637,0.5407889,0.40201306,0%
frame_496.jpg,163.664,30.792,254.0,19.0,16,301.0,17.6,0.098,62.117,24.444,255.0,0.0,3697,0.618326504403131,0.4653482754403132,0.7811027136713883,0.2685242975764929,0.9142856709742234,0.0721052983889489,69,43.79999999999998,-6.22255000000002,0.8129081726074219,0.7049903869628906,0.65633684,0.62336844,0.5865026,0.51305765,0%
